url
https://data.bayanat.ae
https://opendata.fcsc.gov.ae
https://datos.ambiente.gob.ar
https://datos.cultura.gob.ar
https://datosestadistica.cba.gov.ar
https://datos.magyp.gob.ar
https://datos.minem.gob.ar
https://datos.mininterior.gob.ar
https://www.datos.misiones.gob.ar
https://datos.yvera.gob.ar
https://data.gv.at
https://data.ccca.ac.at
https://data.brisbane.qld.gov.au
https://data.datahub.freightaustralia.gov.au
https://data.maintenance.org.au
https://data.nsw.gov.au
https://data.qld.gov.au
https://data.sa.gov.au
https://data.vic.gov.au
https://www.data.brisbane.qld.gov.au
https://opendataprijedor.ba
https://dataplatformfiets.be
https://opendatastore.brussels
https://crec.bj
https://datosabiertos.lapaz.bo
https://datos.gob.bo
https://basedosdados.org
http://catalogo.governoaberto.sp.gov.br
https://dadosabertos.ibama.gov.br
https://dadosabertos.prefeitura.poa.br
https://dadosabertos.senado.gov.br
https://dadosabertos.unilab.edu.br
https://dados.ana.gov.br
https://dados.contraosagrotoxicos.org
https://dados.cultura.gov.br
https://dados.fortaleza.ce.gov.br
https://dados.ifms.edu.br
https://dados.ifmt.edu.br
https://dados.ifro.edu.br
https://dados.ifsertao-pe.edu.br
https://dadosjuventude.ibict.br
https://dados.mda.gov.br
https://dados.natal.br
https://dados.pbh.gov.br
https://dados.prefeitura.sp.gov.br
https://dados.recife.pe.gov.br
https://dados.tce.rs.gov.br
https://dados.ufop.br
https://dados.ufpel.edu.br
https://dados.ufpr.br
https://dados.ufrr.br
https://dados.ufsm.br
https://web.transparencia.pe.gov.br
https://www.dados.univasf.edu.br
https://www.tesourotransparente.gov.br
https://www.transparencia.mg.gov.br
https://canwin-datahub.ad.umanitoba.ca/data
https://data.ontario.ca
https://data.open.guelph.ca
https://data.surrey.ca
https://data.trca.ca
https://open.canada.ca
http://opencaribbean.org
https://datosretc.mma.gob.cl
https://datosabiertos.bogota.gov.co
https://datos.cali.gov.co
http://data.mmr.cz
https://opendata.mzcr.cz
https://opendata.mzp.cz
https://ckan.geonet-mrn.de
https://data.deutschebahn.com
https://datenregister.berlin.de
https://daten.rlp.de
https://govdata.de
https://offenedaten.frankfurt.de
https://www.opendata-hro.de
https://data.kk.dk
https://dataportal.geofyn.dk
https://datasets.catalogue.data.gov.dk
https://datos.gob.do
https://catalogo.datosabiertos.gob.ec
https://datosabiertos.gob.ec
http://op.espoch.edu.ec
https://sil.eloro.gob.ec
http://sil.loja.gob.ec
http://datosabiertos.fuengirola.es
http://datosabiertos.laspalmasgc.es
http://datosabiertos.navarra.es
https://datosabiertos.rivasciudad.es
http://datosabiertos.sevilla.org
https://datos.aytolalaguna.es
http://datos.canarias.es
https://datos.icane.es
https://datos.santander.es
https://opendata-ajuntament.barcelona.cat
https://opendata.alcoi.org
http://opendata.ayto-caceres.es
https://www.juntadeandalucia.es/datosabiertos/portal
https://catalogue.nextgeoss.eu
https://ckan.pearlpv-cost.eu
https://data.edincubator.eu
https://data.anaee.eu
https://avoindata.fi
https://data.fingrid.fi
https://data.tampere.fi
https://hri.fi
https://data.agglo-royan.fr
https://data.agriculturelittorale.fr
https://nosdonnees.fr
https://opendata.abbeville.fr
https://opendata.adico.fr
https://opendata.hautsdefrance.fr
https://opendata.ozwillo.com
https://trouver.datasud.fr
https://www.geo2france.fr
https://www.pigma.org
https://ckan.cabi.org
https://ckan.publishing.service.gov.uk
https://data.gov.uk
http://dartportal.leeds.ac.uk
https://data.barrowbc.gov.uk
https://www.cityobservatory.birmingham.gov.uk
https://data.bris.ac.uk/data/
https://data.england.nhs.uk
https://data.glasgow.gov.uk
https://data.london.gov.uk
https://dataworks.calderdale.gov.uk
https://leedsdatamill.org
https://publications.aberdeenshire.gov.uk
http://116.203.208.239
https://www.opendatani.gov.uk
https://data.aberdeencity.gov.uk
https://data.pkc.gov.uk
https://find.researchdata.scot
https://opendata.angus.gov.uk
https://dataportal.gov.tc
https://opendata.datahub.io
https://geodata.gov.gr
http://www.opendatacorfu.gr
https://repository.data.gov.gr
https://datosabiertos.mineduc.gob.gt
https://datos.minfin.gob.gt
https://data.gov.hk
https://data.gov.hr
https://ckan.jombangkab.go.id
https://data.balikpapan.go.id
https://data.cilacapkab.go.id
https://data.halmaherautarakab.go.id
https://data.mempawahkab.go.id
https://data.pemalangkab.go.id
https://data.pontianakkota.go.id
https://data.wonogirikab.go.id
https://katalog.data.go.id
http://opendata.semarangkota.go.id
https://data.ehealthireland.ie
https://datacity.jerusalem.muni.il
https://data.gov.il
https://opendata.br7.org.il
https://datasets.fieldsofview.in
https://iranopendata.org
https://opingogn.is
http://daten.buergernetz.bz.it
https://dati.anticorruzione.it
https://dati.comune.matera.it
https://dati.comune.milano.it
https://dati.gov.it
https://dati.lazio.it
https://dati.mit.gov.it
http://dati.provincia.pistoia.it
https://dati.puglia.it
https://dati.regione.sicilia.it
https://dati.trentino.it
https://dati.unionevallesavio.it
https://indicepa.gov.it/ipa-dati
https://opendata.comune.bari.it
https://opendata.comune.fano.pu.it
https://opendata.comune.parma.it
https://opendata.euroinfosicilia.it
http://opendata.regione.sardegna.it
https://rciims.mona.uwi.edu
https://madih.hu.edu.jo
https://ckan.pref.shizuoka.jp
https://data.city.mihara.hiroshima.jp
