url,title,name,ckan_version,description,detailed_description,api_title,contact_email,extensions,primary_language,num_datasets,num_groups,num_organizations,site_type,type_confidence, 
https://opendata.gov.nt.ca/,
https://data.gov.sg/,
https://data.gov/,
https://hri.fi/en_gb/,
https://www.energidataservice.dk/,
https://www.neso.energy/,
https://data.dathere.com/,
https://txwaterdatahub.org/,
https://catalog.newmexicowaterdata.org/,
https://boernetx.opendataportal.us/,
