tstamp,repository_name,url,forks_count,total_releases,latest_release,release_date,stars,open_issues,contributors_count,discussions
2025-07-16 7:32:25,NaturalHistoryMuseum/ckanext-contact,https://github.com/NaturalHistoryMuseum/ckanext-contact,24,20,v2.4.4,2025-06-09,5,5,5,FALSE
2025-07-16 7:19:56,NaturalHistoryMuseum/ckanext-datasolr,https://github.com/NaturalHistoryMuseum/ckanext-datasolr,1,6,v1.0.5,2018-02-28,6,0,4,FALSE
2025-07-16 7:28:37,NaturalHistoryMuseum/ckanext-dataspatial,https://github.com/NaturalHistoryMuseum/ckanext-dataspatial,4,1,v0.0.1,2017-09-21,8,1,3,FALSE
2025-07-16 7:16:23,NaturalHistoryMuseum/ckanext-dev,https://github.com/NaturalHistoryMuseum/ckanext-dev,1,0,No releases,No releases,4,0,3,FALSE
2025-07-16 7:32:50,NaturalHistoryMuseum/ckanext-doi,https://github.com/NaturalHistoryMuseum/ckanext-doi,21,32,v4.0.2,2025-06-09,24,13,8,FALSE
2025-07-16 7:27:27,NaturalHistoryMuseum/ckanext-gallery,https://github.com/NaturalHistoryMuseum/ckanext-gallery,4,22,v3.0.5,2025-06-16,4,1,6,FALSE
2025-07-16 7:16:16,NaturalHistoryMuseum/ckanext-gbif,https://github.com/NaturalHistoryMuseum/ckanext-gbif,1,19,v2.1.12,2025-06-09,4,0,5,FALSE
2025-07-16 7:23:26,NaturalHistoryMuseum/ckanext-graph,https://github.com/NaturalHistoryMuseum/ckanext-graph,2,16,v2.1.12,2025-06-09,4,1,5,FALSE
2025-07-16 7:14:09,NaturalHistoryMuseum/ckanext-iiif,https://github.com/NaturalHistoryMuseum/ckanext-iiif,0,17,v4.0.1,2025-06-09,2,1,3,FALSE
2025-07-16 7:33:26,NaturalHistoryMuseum/ckanext-ldap,https://github.com/NaturalHistoryMuseum/ckanext-ldap,39,31,v4.1.1,2025-06-09,34,9,16,FALSE
2025-07-16 6:53:50,NaturalHistoryMuseum/ckanext-list,https://github.com/NaturalHistoryMuseum/ckanext-list,1,18,v2.1.11,2025-06-09,0,4,4,FALSE
2025-07-16 6:58:55,NaturalHistoryMuseum/ckanext-map,https://github.com/NaturalHistoryMuseum/ckanext-map,1,2,v0.0.2,2018-01-04,0,2,5,FALSE
2025-07-16 7:34:36,NaturalHistoryMuseum/ckanext-nhm,https://github.com/NaturalHistoryMuseum/ckanext-nhm,4,150,v7.1.0,2025-06-16,30,56,8,TRUE
2025-07-16 6:53:42,NaturalHistoryMuseum/ckanext-query-dois,https://github.com/NaturalHistoryMuseum/ckanext-query-dois,0,27,v6.0.1,2025-06-16,0,7,4,FALSE
2025-07-16 7:12:39,NaturalHistoryMuseum/ckanext-sketchfab,https://github.com/NaturalHistoryMuseum/ckanext-sketchfab,1,14,v2.1.11,2025-06-09,2,0,4,FALSE
2025-07-16 6:53:47,NaturalHistoryMuseum/ckanext-solr-heatmap,https://github.com/NaturalHistoryMuseum/ckanext-solr-heatmap,1,2,v0.0.2,2017-12-08,0,0,3,FALSE
2025-07-16 7:01:27,NaturalHistoryMuseum/ckanext-status,https://github.com/NaturalHistoryMuseum/ckanext-status,1,18,v2.4.4,2025-06-09,1,0,4,FALSE
2025-07-16 7:27:41,NaturalHistoryMuseum/ckanext-twitter,https://github.com/NaturalHistoryMuseum/ckanext-twitter,8,16,v2.2.9,2024-05-14,0,0,3,FALSE
2025-07-16 7:28:50,NaturalHistoryMuseum/ckanext-userdatasets,https://github.com/NaturalHistoryMuseum/ckanext-userdatasets,8,17,v2.2.1,2025-07-08,2,0,5,FALSE
2025-07-16 7:34:26,NaturalHistoryMuseum/ckanext-versioned-datastore,https://github.com/NaturalHistoryMuseum/ckanext-versioned-datastore,3,62,v6.3.3,2025-07-08,10,18,3,TRUE
2025-07-16 6:53:45,NaturalHistoryMuseum/ckanext-versioned-tiledmap,https://github.com/NaturalHistoryMuseum/ckanext-versioned-tiledmap,0,22,v2.3.4,2025-06-09,0,3,6,FALSE
2025-07-16 7:25:56,NaturalHistoryMuseum/ckanext-video,https://github.com/NaturalHistoryMuseum/ckanext-video,4,14,v2.1.11,2025-06-09,2,2,4,FALSE
2025-07-16 6:53:39,NaturalHistoryMuseum/ckanext-webview,https://github.com/NaturalHistoryMuseum/ckanext-webview,0,13,v1.1.11,2025-06-09,1,0,3,FALSE
2025-07-16 7:02:21,NextGeoss/ckanext-admintools,https://github.com/NextGeoss/ckanext-admintools,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:15:01,NextGeoss/ckanext-nextgeoss,https://github.com/NextGeoss/ckanext-nextgeoss,0,16,v0.1.15,2020-10-20,3,5,3,FALSE
2025-07-16 7:18:03,NextGeoss/ckanext-nextgeossharvest,https://github.com/NextGeoss/ckanext-nextgeossharvest,1,27,v0.8.1,2022-11-18,5,11,7,FALSE
2025-07-16 7:01:39,NextGeoss/ckanext-opensearch,https://github.com/NextGeoss/ckanext-opensearch,0,34,v2.9.0,2022-12-20,1,1,5,FALSE
2025-07-16 7:07:57,NextGeoss/ckanext-orleans,https://github.com/NextGeoss/ckanext-orleans,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:22:38,NicolaiLolansen/ckanext-cprvalidation,https://github.com/NicolaiLolansen/ckanext-cprvalidation,3,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:08:28,NicolaiLolansen/ckanext-updatedatastore,https://github.com/NicolaiLolansen/ckanext-updatedatastore,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:19:40,NicolaiLolansen/ckanext-updatetracking,https://github.com/NicolaiLolansen/ckanext-updatetracking,2,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:02:54,Nithyavasudevan/ckanext-glasgow,https://github.com/Nithyavasudevan/ckanext-glasgow,0,0,No releases,No releases,1,0,3,FALSE
2025-07-16 7:23:05,NorwegianRefugeeCouncil/ckanext-api-tracking,https://github.com/NorwegianRefugeeCouncil/ckanext-api-tracking,2,7,0.5.1,2025-03-05,4,5,5,FALSE
2025-07-16 7:19:48,NuCivic/ckanext-cmap,https://github.com/NuCivic/ckanext-cmap,1,0,No releases,No releases,6,0,1,FALSE
2025-07-16 7:06:16,O2br/ckanext-temacultura,https://github.com/O2br/ckanext-temacultura,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:23:22,OCHA-DAP/ckanext-powerview,https://github.com/OCHA-DAP/ckanext-powerview,2,3,0.1.0,2020-03-19,4,0,2,FALSE
2025-07-16 7:06:13,OpenDataCordoba/ckanext-odc,https://github.com/OpenDataCordoba/ckanext-odc,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:21:39,OpenDataGIS/ckanext-facet_scheming,https://github.com/OpenDataGIS/ckanext-facet_scheming,5,3,2.0.0a,2023-07-28,0,0,2,FALSE
2025-07-16 7:03:30,OpenDataGIS/ckanext-miteco,https://github.com/OpenDataGIS/ckanext-miteco,0,6,v0.1.3-hotfix,2025-01-15,0,0,1,FALSE
2025-07-16 7:05:15,OpenDataPortal-AT/ckanext-odpat,https://github.com/OpenDataPortal-AT/ckanext-odpat,1,0,No releases,No releases,0,1,1,FALSE
2025-07-16 7:21:19,OpenDevelopmentMekong/ckanext-odm_library,https://github.com/OpenDevelopmentMekong/ckanext-odm_library,3,20,v2.2.1,2017-05-16,0,3,3,FALSE
2025-07-16 6:53:19,OpenGov-OpenData/ckanext-ai-assistants,https://github.com/OpenGov-OpenData/ckanext-ai-assistants,0,0,No releases,No releases,1,1,2,FALSE
2025-07-16 7:28:30,OpenGov-OpenData/ckanext-bostonschema,https://github.com/OpenGov-OpenData/ckanext-bostonschema,5,0,No releases,No releases,3,0,7,FALSE
2025-07-16 7:27:36,OpenGov-OpenData/ckanext-cartodbmap,https://github.com/OpenGov-OpenData/ckanext-cartodbmap,3,0,No releases,No releases,9,5,2,FALSE
2025-07-16 6:53:35,OpenGov-OpenData/ckanext-castate_od_schema,https://github.com/OpenGov-OpenData/ckanext-castate_od_schema,1,0,No releases,No releases,0,0,1,FALSE
2025-07-16 6:53:26,OpenGov-OpenData/ckanext-chhs_schema,https://github.com/OpenGov-OpenData/ckanext-chhs_schema,0,0,No releases,No releases,1,0,2,FALSE
2025-07-16 7:21:30,OpenGov-OpenData/ckanext-cnra_schema,https://github.com/OpenGov-OpenData/ckanext-cnra_schema,3,0,No releases,No releases,0,0,5,FALSE
2025-07-16 7:31:16,OpenGov-OpenData/ckanext-cob_theme,https://github.com/OpenGov-OpenData/ckanext-cob_theme,12,0,No releases,No releases,7,0,4,FALSE
2025-07-16 6:53:37,OpenGov-OpenData/ckanext-custom-schema,https://github.com/OpenGov-OpenData/ckanext-custom-schema,1,0,No releases,No releases,0,0,5,FALSE
2025-07-16 6:53:21,OpenGov-OpenData/ckanext-custom_harvest,https://github.com/OpenGov-OpenData/ckanext-custom_harvest,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:19:30,OpenGov-OpenData/ckanext-datasetpermissioning,https://github.com/OpenGov-OpenData/ckanext-datasetpermissioning,2,0,No releases,No releases,1,0,2,FALSE
2025-07-16 6:57:45,OpenGov-OpenData/ckanext-discourse,https://github.com/OpenGov-OpenData/ckanext-discourse,14,0,No releases,No releases,13,9,4,FALSE
2025-07-16 7:24:08,OpenGov-OpenData/ckanext-extensionstheme,https://github.com/OpenGov-OpenData/ckanext-extensionstheme,4,0,No releases,No releases,1,0,1,FALSE
2025-07-16 6:53:30,OpenGov-OpenData/ckanext-harvestnotification,https://github.com/OpenGov-OpenData/ckanext-harvestnotification,1,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:17:56,OpenGov-OpenData/ckanext-heroslider,https://github.com/OpenGov-OpenData/ckanext-heroslider,2,0,No releases,No releases,0,1,1,FALSE
2025-07-16 6:53:23,OpenGov-OpenData/ckanext-heroslideradmin,https://github.com/OpenGov-OpenData/ckanext-heroslideradmin,0,0,No releases,No releases,0,0,2,FALSE
2025-07-16 6:53:16,OpenGov-OpenData/ckanext-in_app_reporting,https://github.com/OpenGov-OpenData/ckanext-in_app_reporting,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 6:53:13,OpenGov-OpenData/ckanext-markdown_view,https://github.com/OpenGov-OpenData/ckanext-markdown_view,0,0,No releases,No releases,0,0,2,FALSE
2025-07-16 7:10:34,OpenGov-OpenData/ckanext-observability,https://github.com/OpenGov-OpenData/ckanext-observability,0,0,No releases,No releases,0,0,2,FALSE
2025-07-16 6:53:33,OpenGov-OpenData/ckanext-og_datatablesview,https://github.com/OpenGov-OpenData/ckanext-og_datatablesview,1,0,No releases,No releases,0,1,4,FALSE
2025-07-16 7:23:39,OpenGov-OpenData/ckanext-opendata_theme,https://github.com/OpenGov-OpenData/ckanext-opendata_theme,4,0,No releases,No releases,0,0,6,FALSE
2025-07-16 6:53:28,OpenGov-OpenData/ckanext-virginia_schema,https://github.com/OpenGov-OpenData/ckanext-virginia_schema,1,0,No releases,No releases,0,0,4,FALSE
2025-07-16 7:08:08,OpenTransportDataProject/ckanext-sintef,https://github.com/OpenTransportDataProject/ckanext-sintef,0,0,No releases,No releases,0,0,2,FALSE
2025-07-16 7:21:08,OpenUpSA/ckanext-discourse-sso,https://github.com/OpenUpSA/ckanext-discourse-sso,2,0,No releases,No releases,1,0,1,FALSE
2025-07-16 7:20:17,OriHoch/ckanext-file_uploader_ui,https://github.com/OriHoch/ckanext-file_uploader_ui,3,0,No releases,No releases,0,2,1,FALSE
2025-07-16 7:20:05,PacificCommunity/ckanext-spc-pdh,https://github.com/PacificCommunity/ckanext-spc-pdh,2,0,No releases,No releases,2,2,11,FALSE
2025-07-16 7:15:45,Pooya-Oladazimi/ckanext-my-first-cool-extension,https://github.com/Pooya-Oladazimi/ckanext-my-first-cool-extension,1,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:17:27,PopulateTools/ckanext-ansible-workflow,https://github.com/PopulateTools/ckanext-ansible-workflow,1,0,No releases,No releases,5,0,1,FALSE
2025-07-16 7:20:56,PopulateTools/ckanext-topics,https://github.com/PopulateTools/ckanext-topics,2,0,No releases,No releases,2,0,3,FALSE
2025-07-16 7:12:51,Psykar/ckanext-ands,https://github.com/Psykar/ckanext-ands,0,0,No releases,No releases,2,0,1,FALSE
2025-07-16 6:58:59,PublicaMundi/ckanext-helloresource,https://github.com/PublicaMundi/ckanext-helloresource,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:08:43,PublicaMundi/ckanext-helloworld,https://github.com/PublicaMundi/ckanext-helloworld,0,0,No releases,No releases,1,0,1,FALSE
2025-07-16 7:00:36,PublicaMundi/ckanext-interlinking,https://github.com/PublicaMundi/ckanext-interlinking,1,0,No releases,No releases,1,1,3,FALSE
2025-07-16 7:31:56,PublicaMundi/ckanext-publicamundi,https://github.com/PublicaMundi/ckanext-publicamundi,12,0,No releases,No releases,13,54,5,FALSE
2025-07-16 7:26:10,PublicaMundi/ckanext-vectorstorer,https://github.com/PublicaMundi/ckanext-vectorstorer,3,0,No releases,No releases,4,0,3,FALSE
2025-07-16 7:04:50,Quatral/ckanext-vds,https://github.com/Quatral/ckanext-vds,0,0,No releases,No releases,0,0,2,FALSE
2025-07-16 7:25:12,REEEP/ckanext-climate-tagger,https://github.com/REEEP/ckanext-climate-tagger,2,0,No releases,No releases,9,2,3,FALSE
2025-07-16 7:05:42,RTIInternational/ckanext-advancedauth,https://github.com/RTIInternational/ckanext-advancedauth,0,0,No releases,No releases,0,0,3,FALSE
2025-07-16 7:17:38,RadoRado/ckanext-extrafields,https://github.com/RadoRado/ckanext-extrafields,2,0,No releases,No releases,0,0,0,FALSE
2025-07-16 7:02:16,SAEONData/ckanext-accesscontrol,https://github.com/SAEONData/ckanext-accesscontrol,0,10,v1.0.0-beta,2020-06-12,0,4,1,FALSE
2025-07-16 7:04:33,SAEONData/ckanext-jsonpatch,https://github.com/SAEONData/ckanext-jsonpatch,0,6,v1.0.0,2020-06-12,0,1,1,FALSE
2025-07-16 6:58:35,SAERI-Datacenter/ckanext-docs,https://github.com/SAERI-Datacenter/ckanext-docs,0,0,No releases,No releases,0,0,2,FALSE
2025-07-16 7:11:07,SAERI-Datacenter/ckanext-saerischema,https://github.com/SAERI-Datacenter/ckanext-saerischema,0,1,v0.1,2019-02-05,1,0,2,FALSE
2025-07-16 7:10:22,SDM-TIB/ckanext-fedorkg,https://github.com/SDM-TIB/ckanext-fedorkg,0,24,v0.8.2,2025-04-09,0,0,1,FALSE
2025-07-16 7:01:24,SDM-TIB/ckanext-jupyternotebook,https://github.com/SDM-TIB/ckanext-jupyternotebook,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:31:04,SENATICS/ckanext-opendatagovpy,https://github.com/SENATICS/ckanext-opendatagovpy,7,0,No releases,No releases,12,0,3,FALSE
2025-07-16 7:10:56,SFB-ELAINE/ckanext-papaya,https://github.com/SFB-ELAINE/ckanext-papaya,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:00:00,SFB-ELAINE/ckanext-paraview,https://github.com/SFB-ELAINE/ckanext-paraview,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:21:32,SICTIAM/ckanext-resource-location,https://github.com/SICTIAM/ckanext-resource-location,2,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:08:37,SenseTecnic/ckanext-wotkit,https://github.com/SenseTecnic/ckanext-wotkit,0,0,No releases,No releases,0,3,4,FALSE
2025-07-16 6:58:14,SmdhMdep/ckanext-granularvisibility,https://github.com/SmdhMdep/ckanext-granularvisibility,0,0,No releases,No releases,0,0,3,FALSE
2025-07-16 7:09:16,SmdhMdep/ckanext-usertracking,https://github.com/SmdhMdep/ckanext-usertracking,1,0,No releases,No releases,0,0,4,FALSE
2025-07-16 6:52:25,TIBHannover/ckanext-bioschemaharvester,https://github.com/TIBHannover/ckanext-bioschemaharvester,0,1,v0.1.5,2024-07-25,0,0,1,FALSE
2025-07-16 6:52:30,TIBHannover/ckanext-cancel-dataset-creation,https://github.com/TIBHannover/ckanext-cancel-dataset-creation,0,1,1.0.0,2024-12-17,0,0,2,FALSE
2025-07-16 6:52:18,TIBHannover/ckanext-close-for-guests,https://github.com/TIBHannover/ckanext-close-for-guests,1,10,1.1.6,2025-02-27,1,1,3,FALSE
2025-07-16 6:52:01,TIBHannover/ckanext-crc-trr-298,https://github.com/TIBHannover/ckanext-crc-trr-298,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 6:52:06,TIBHannover/ckanext-crc1153,https://github.com/TIBHannover/ckanext-crc1153,0,0,No releases,No releases,1,0,2,FALSE
2025-07-16 6:52:03,TIBHannover/ckanext-crc1368,https://github.com/TIBHannover/ckanext-crc1368,0,0,No releases,No releases,1,0,1,FALSE
2025-07-16 6:52:22,TIBHannover/ckanext-custom-dataset-metadata,https://github.com/TIBHannover/ckanext-custom-dataset-metadata,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 6:51:51,TIBHannover/ckanext-data-comparision,https://github.com/TIBHannover/ckanext-data-comparision,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 6:52:13,TIBHannover/ckanext-data-comparison,https://github.com/TIBHannover/ckanext-data-comparison,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 6:52:20,TIBHannover/ckanext-dataset-metadata-automation,https://github.com/TIBHannover/ckanext-dataset-metadata-automation,0,1,1.0.0,2025-01-20,0,0,2,FALSE
2025-07-16 6:51:53,TIBHannover/ckanext-dataset-transfer,https://github.com/TIBHannover/ckanext-dataset-transfer,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 6:51:45,TIBHannover/ckanext-dcatapcrc,https://github.com/TIBHannover/ckanext-dcatapcrc,0,0,No releases,No releases,0,1,2,FALSE
2025-07-16 7:20:47,TIBHannover/ckanext-dwgviewer,https://github.com/TIBHannover/ckanext-dwgviewer,2,0,No releases,No releases,2,0,1,FALSE
2025-07-16 7:12:37,TIBHannover/ckanext-email-notification,https://github.com/TIBHannover/ckanext-email-notification,0,2,1.1.0,2024-12-16,2,0,2,FALSE
2025-07-16 6:52:27,TIBHannover/ckanext-feature-image,https://github.com/TIBHannover/ckanext-feature-image,0,2,1.0.1,2024-12-16,0,1,2,FALSE
2025-07-16 6:58:03,TIBHannover/ckanext-multiuploader,https://github.com/TIBHannover/ckanext-multiuploader,4,2,2.0.0,2024-12-13,2,2,3,FALSE
2025-07-16 6:52:11,TIBHannover/ckanext-oai-jsonld-harvester,https://github.com/TIBHannover/ckanext-oai-jsonld-harvester,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 6:52:33,TIBHannover/ckanext-organization-group,https://github.com/TIBHannover/ckanext-organization-group,0,1,1.0.0,2024-12-16,0,0,2,FALSE
2025-07-16 6:51:49,TIBHannover/ckanext-resource-custom-metadata,https://github.com/TIBHannover/ckanext-resource-custom-metadata,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:02:11,TIBHannover/ckanext-semtag,https://github.com/TIBHannover/ckanext-semtag,0,0,No releases,No releases,1,5,2,FALSE
2025-07-16 6:52:15,TIBHannover/ckanext-sfb-search,https://github.com/TIBHannover/ckanext-sfb-search,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 6:51:47,TIBHannover/ckanext-sfb-search-extension,https://github.com/TIBHannover/ckanext-sfb-search-extension,0,0,No releases,No releases,1,0,1,FALSE
2025-07-16 6:51:43,TIBHannover/ckanext-system-stats,https://github.com/TIBHannover/ckanext-system-stats,0,0,No releases,No releases,0,0,2,FALSE
2025-07-16 6:51:58,TIBHannover/ckanext-system-stats-old,https://github.com/TIBHannover/ckanext-system-stats-old,0,0,No releases,No releases,0,0,0,FALSE
2025-07-16 7:16:58,TIBHannover/ckanext-tif-imageview,https://github.com/TIBHannover/ckanext-tif-imageview,2,3,1.1.0,2024-12-13,1,0,2,FALSE
2025-07-16 6:52:35,TIBHannover/ckanext-upgrade-dataset,https://github.com/TIBHannover/ckanext-upgrade-dataset,0,5,v.1.1.3,2021-09-16,0,0,1,FALSE
2025-07-16 6:51:56,TIBHannover/ckanext-user-manual,https://github.com/TIBHannover/ckanext-user-manual,0,1,1.0.0,2025-01-20,0,0,3,FALSE
2025-07-16 7:19:03,TIBHannover/ckanext-videoviewer,https://github.com/TIBHannover/ckanext-videoviewer,2,0,No releases,No releases,1,0,1,FALSE
2025-07-16 6:52:09,TIBHannover/ckanext_sfb_layout,https://github.com/TIBHannover/ckanext_sfb_layout,0,0,No releases,No releases,1,0,1,FALSE
2025-07-16 7:21:12,TerriaJS/ckanext-terria_view,https://github.com/TerriaJS/ckanext-terria_view,3,0,No releases,No releases,0,1,0,FALSE
2025-07-16 7:33:49,TkTech/ckanext-cloudstorage,https://github.com/TkTech/ckanext-cloudstorage,56,0,No releases,No releases,37,23,7,FALSE
2025-07-16 7:09:14,Trusts-eu/ckanext-vocabularies,https://github.com/Trusts-eu/ckanext-vocabularies,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:22:26,UCSUR-Pitt/ckanext-wprdctheme,https://github.com/UCSUR-Pitt/ckanext-wprdctheme,3,0,No releases,No releases,1,0,1,FALSE
2025-07-16 7:21:15,USEPA/ckanext-collaborator_orgs,https://github.com/USEPA/ckanext-collaborator_orgs,5,0,No releases,No releases,1,0,1,FALSE
2025-07-16 7:12:35,USEPA/ckanext-linked-storage,https://github.com/USEPA/ckanext-linked-storage,2,0,No releases,No releases,2,1,1,FALSE
2025-07-16 7:13:42,USEPA/ckanext-plotly,https://github.com/USEPA/ckanext-plotly,3,0,No releases,No releases,2,1,1,FALSE
2025-07-16 7:04:39,UoA-eResearch/ckanext-cer,https://github.com/UoA-eResearch/ckanext-cer,0,0,No releases,No releases,0,0,0,FALSE
2025-07-16 7:00:52,UoA-eResearch/ckanext-ezid,https://github.com/UoA-eResearch/ckanext-ezid,0,0,No releases,No releases,1,0,1,FALSE
2025-07-16 7:24:14,ViderumGlobal/ckanext-dataexplorer,https://github.com/ViderumGlobal/ckanext-dataexplorer,5,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:25:35,ViderumGlobal/ckanext-ed,https://github.com/ViderumGlobal/ckanext-ed,6,0,No releases,No releases,1,14,7,FALSE
2025-07-16 7:27:58,VilledeMontreal/ckanext-montreal-archive,https://github.com/VilledeMontreal/ckanext-montreal-archive,5,0,No releases,No releases,5,2,7,FALSE
2025-07-16 7:17:10,WPRDC/ckanext-legacy-wprdctheme,https://github.com/WPRDC/ckanext-legacy-wprdctheme,2,0,No releases,No releases,0,0,2,FALSE
2025-07-16 7:05:03,WilJoey/ckanext-ksgeo,https://github.com/WilJoey/ckanext-ksgeo,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:22:31,WorldBank-Transport/ckanext-resourcemeta,https://github.com/WorldBank-Transport/ckanext-resourcemeta,3,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:17:41,XVTSolutions/ckanext-clone,https://github.com/XVTSolutions/ckanext-clone,2,0,No releases,No releases,0,0,0,FALSE
2025-07-16 6:51:32,XVTSolutions/ckanext-dsactions,https://github.com/XVTSolutions/ckanext-dsactions,1,1,v1.0,2014-04-30,0,0,0,FALSE
2025-07-16 7:24:55,XVTSolutions/ckanext-extend_search,https://github.com/XVTSolutions/ckanext-extend_search,5,1,v1.0,2014-04-17,1,0,2,FALSE
2025-07-16 7:03:17,XVTSolutions/ckanext-metameta,https://github.com/XVTSolutions/ckanext-metameta,0,0,No releases,No releases,0,0,0,FALSE
2025-07-16 7:19:10,XVTSolutions/ckanext-reorder,https://github.com/XVTSolutions/ckanext-reorder,1,0,No releases,No releases,1,0,0,FALSE
2025-07-16 6:51:37,XVTSolutions/ckanext-review,https://github.com/XVTSolutions/ckanext-review,0,1,v1.0,2014-04-30,0,1,2,FALSE
2025-07-16 7:02:30,XVTSolutions/ckanext-suspend,https://github.com/XVTSolutions/ckanext-suspend,0,1,v1.0,2014-04-06,0,0,2,FALSE
2025-07-16 7:06:44,XVTSolutions/ckanext-trak,https://github.com/XVTSolutions/ckanext-trak,1,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:03:19,XVTSolutions/ckanext-vdojstats,https://github.com/XVTSolutions/ckanext-vdojstats,0,1,v1.0,2014-04-22,0,0,2,FALSE
2025-07-16 6:51:35,XVTSolutions/ckanext-vdojtheme,https://github.com/XVTSolutions/ckanext-vdojtheme,0,1,v1.0,2014-05-01,1,0,1,FALSE
2025-07-16 6:51:39,XVTSolutions/ckanext-xvt,https://github.com/XVTSolutions/ckanext-xvt,0,0,No releases,No releases,0,0,0,FALSE
2025-07-16 6:58:29,Yesser-GitHub/ckanext-odp,https://github.com/Yesser-GitHub/ckanext-odp,0,0,No releases,No releases,0,0,2,FALSE
2025-07-16 7:03:39,YourOpenDAta/ckanext-dcatapedp,https://github.com/YourOpenDAta/ckanext-dcatapedp,0,6,v1.0.4,2023-12-02,1,0,1,FALSE
2025-07-16 7:04:28,abdelrahman146/ckanext-highlighting,https://github.com/abdelrahman146/ckanext-highlighting,0,0,No releases,No releases,0,0,0,FALSE
2025-07-16 7:24:45,abgov/ckanext-ab_scheming,https://github.com/abgov/ckanext-ab_scheming,3,1,v0.1.4,2016-09-27,3,2,3,FALSE
2025-07-16 7:16:04,abgov/ckanext-geomapviewer,https://github.com/abgov/ckanext-geomapviewer,0,0,No releases,No releases,4,0,0,FALSE
2025-07-16 7:26:13,abgov/ckanext-open_alberta,https://github.com/abgov/ckanext-open_alberta,6,2,v0.0.1,2016-12-19,1,9,2,FALSE
2025-07-16 7:08:34,abulte/ckanext-countapicalls,https://github.com/abulte/ckanext-countapicalls,1,0,No releases,No releases,0,1,1,FALSE
2025-07-16 7:08:10,adrianfish/ckanext-eismetadatafields,https://github.com/adrianfish/ckanext-eismetadatafields,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:02:47,adrianfish/ckanext-eismetadatapusher,https://github.com/adrianfish/ckanext-eismetadatapusher,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:01:44,agmorev/ckanext-apidocs,https://github.com/agmorev/ckanext-apidocs,0,0,No releases,No releases,0,0,2,FALSE
2025-07-16 7:16:47,alabs/ckanext-carchi_theme,https://github.com/alabs/ckanext-carchi_theme,2,0,No releases,No releases,1,3,3,FALSE
2025-07-16 7:01:06,alantygel/ckanext-featurednumber,https://github.com/alantygel/ckanext-featurednumber,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:22:50,alantygel/ckanext-semantictags,https://github.com/alantygel/ckanext-semantictags,2,0,No releases,No releases,3,0,1,FALSE
2025-07-16 7:29:07,alantygel/ckanext-tagmanager,https://github.com/alantygel/ckanext-tagmanager,4,0,No releases,No releases,10,2,2,FALSE
2025-07-16 6:58:48,alejandrofcarrera/ckanext-geolinkeddata,https://github.com/alejandrofcarrera/ckanext-geolinkeddata,0,0,No releases,No releases,0,0,1,FALSE
2025-07-16 7:27:51,alexandrainst/ckanext-realtime,https://github.com/alexandrainst/ckanext-realtime,2,0,No releases,No releases,28,5,0,FALSE
2025-07-16 7:16:14,alexbyrnes/ckanext-mongodb,https://github.com/alexbyrnes/ckanext-mongodb,0,0,No releases,No releases,4,1,1,FALSE
2025-07-16 7:26:15,aliwaqas333/ckanext-kpodp_theme,https://github.com/aliwaqas333/ckanext-kpodp_theme,3,0,No releases,No releases,6,1,3,FALSE
2025-07-16 7:32:15,alphagov/ckanext-datagovuk,https://github.com/alphagov/ckanext-datagovuk,15,53,v1.14.0,2025-04-30,12,15,35,FALSE
2025-07-16 7:26:39,amercader/ckanext-embeddings,https://github.com/amercader/ckanext-embeddings,3,2,v0.1.1,2024-05-22,14,2,2,FALSE
2025-07-16 7:17:22,amercader/ckanext-glasgow_theme,https://github.com/amercader/ckanext-glasgow_theme,2,0,No releases,No releases,0,0,2,FALSE
