tstamp,repository_name,url,forks_count,total_releases,latest_release,release_date,stars,open_issues,contributors_count,discussions
2026-08-30 0:00:00,CSIRO-enviro-informatics/ckanext-user_ext,https://github.com/CSIRO-enviro-informatics/ckanext-user_ext,0,1,v0.1,2018-05-11,1,0,1,FALSE
2026-08-30 0:00:00,CSIRO-enviro-informatics/ckanext-user_opt_in,https://github.com/CSIRO-enviro-informatics/ckanext-user_opt_in,2,1,v0.1,2018-09-17,1,0,3,FALSE
2026-08-30 0:00:00,CSTARS/ckanext-ecosis,https://github.com/CSTARS/ckanext-ecosis,0,0,No releases,No releases,0,35,1,FALSE
2026-08-30 0:00:00,CVISDevelopment/ckanext-ua-portal-design,https://github.com/CVISDevelopment/ckanext-ua-portal-design,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,Cadasta/ckanext-project,https://github.com/Cadasta/ckanext-project,3,0,No releases,No releases,1,14,4,FALSE
2026-08-30 0:00:00,Chealer/ckanext-categroupy,https://github.com/Chealer/ckanext-categroupy,0,1,v0.1,2020-04-21,2,2,1,FALSE
2026-08-30 0:00:00,City-of-Bloomington/ckanext-cob,https://github.com/City-of-Bloomington/ckanext-cob,0,1,0.1.0,2019-02-21,0,1,5,FALSE
2026-08-30 0:00:00,City-of-Helsinki/ckanext-hoi,https://github.com/City-of-Helsinki/ckanext-hoi,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,CityOfPhiladelphia/ckanext-highlight-related-items,https://github.com/CityOfPhiladelphia/ckanext-highlight-related-items,3,0,No releases,No releases,3,0,2,FALSE
2026-08-30 0:00:00,CiudadesAbiertas/ckanext-abrircon,https://github.com/CiudadesAbiertas/ckanext-abrircon,1,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,CivityNL/ckanext-civity,https://github.com/CivityNL/ckanext-civity,0,8,2.8.0,2025-10-27,0,0,5,FALSE
2026-08-30 0:00:00,CivityNL/ckanext-definitions,https://github.com/CivityNL/ckanext-definitions,0,0,No releases,No releases,0,1,5,FALSE
2026-08-30 0:00:00,CivityNL/ckanext-fairdatapoint,https://github.com/CivityNL/ckanext-fairdatapoint,3,3,0.0.3,2024-03-22,1,4,6,FALSE
2026-08-30 0:00:00,CivityNL/ckanext-keycloaksynch,https://github.com/CivityNL/ckanext-keycloaksynch,0,0,No releases,No releases,0,0,3,FALSE
2026-08-30 0:00:00,CivityNL/ckanext-portal,https://github.com/CivityNL/ckanext-portal,0,0,No releases,No releases,0,0,4,FALSE
2026-08-30 0:00:00,CivityNL/ckanext-scorewater,https://github.com/CivityNL/ckanext-scorewater,0,0,No releases,No releases,1,0,3,FALSE
2026-08-30 0:00:00,CivityNL/ckanext-tracker,https://github.com/CivityNL/ckanext-tracker,0,0,No releases,No releases,0,1,4,FALSE
2026-08-30 0:00:00,Clairewjlee/ckanext-categories,https://github.com/Clairewjlee/ckanext-categories,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,CodeForAfrica/ckanext-embed,https://github.com/CodeForAfrica/ckanext-embed,1,0,No releases,No releases,0,2,1,FALSE
2026-08-30 0:00:00,CodeForAfrica/ckanext-followy,https://github.com/CodeForAfrica/ckanext-followy,1,0,No releases,No releases,1,3,1,FALSE
2026-08-30 0:00:00,CodeForAfrica/ckanext-kyelatheme,https://github.com/CodeForAfrica/ckanext-kyelatheme,1,0,No releases,No releases,0,0,0,FALSE
2026-08-30 0:00:00,CodeForAfrica/ckanext-notify,https://github.com/CodeForAfrica/ckanext-notify,5,0,No releases,No releases,2,10,2,FALSE
2026-08-30 0:00:00,CodeForAfrica/ckanext-openafrica,https://github.com/CodeForAfrica/ckanext-openafrica,13,0,No releases,No releases,10,12,7,FALSE
2026-08-30 0:00:00,CodeForAfrica/ckanext-opengovharvester,https://github.com/CodeForAfrica/ckanext-opengovharvester,0,0,No releases,No releases,0,0,0,FALSE
2026-08-30 0:00:00,CodeForAfrica/ckanext-social,https://github.com/CodeForAfrica/ckanext-social,3,0,No releases,No releases,0,3,4,FALSE
2026-08-30 0:00:00,CodeForAfrica/ckanext-socialite,https://github.com/CodeForAfrica/ckanext-socialite,5,0,No releases,No releases,1,0,2,FALSE
2026-08-30 0:00:00,CodeandoMexico/ckanext-datamx_theme,https://github.com/CodeandoMexico/ckanext-datamx_theme,4,0,No releases,No releases,4,6,5,FALSE
2026-08-30 0:00:00,CodeandoMexico/ckanext-openrefine,https://github.com/CodeandoMexico/ckanext-openrefine,3,0,No releases,No releases,1,1,3,FALSE
2026-08-30 0:00:00,CodeandoMexico/ckanext-widgets,https://github.com/CodeandoMexico/ckanext-widgets,2,0,No releases,No releases,0,6,1,FALSE
2026-08-30 0:00:00,CollectivaT-dev/ckanext-collectivat-theme,https://github.com/CollectivaT-dev/ckanext-collectivat-theme,1,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,ConocimientoAbierto/ckanext-evaluator,https://github.com/ConocimientoAbierto/ckanext-evaluator,0,0,No releases,No releases,1,0,2,FALSE
2026-08-30 0:00:00,ConocimientoAbierto/ckanext-fca_theme,https://github.com/ConocimientoAbierto/ckanext-fca_theme,0,0,No releases,No releases,1,0,1,FALSE
2026-08-30 0:00:00,Creainter-DevOps/ckanext-mef_theme,https://github.com/Creainter-DevOps/ckanext-mef_theme,0,0,No releases,No releases,0,0,2,FALSE
2026-08-30 0:00:00,DCOR-dev/ckanext-dc_log_view,https://github.com/DCOR-dev/ckanext-dc_log_view,0,0,No releases,No releases,0,0,2,FALSE
2026-08-30 0:00:00,DCOR-dev/ckanext-dc_serve,https://github.com/DCOR-dev/ckanext-dc_serve,0,0,No releases,No releases,0,0,2,FALSE
2026-08-30 0:00:00,DCOR-dev/ckanext-dc_view,https://github.com/DCOR-dev/ckanext-dc_view,0,0,No releases,No releases,2,2,2,FALSE
2026-08-30 0:00:00,DCOR-dev/ckanext-dcor_depot,https://github.com/DCOR-dev/ckanext-dcor_depot,0,0,No releases,No releases,0,0,2,FALSE
2026-08-30 0:00:00,DCOR-dev/ckanext-dcor_schemas,https://github.com/DCOR-dev/ckanext-dcor_schemas,0,0,No releases,No releases,0,10,2,FALSE
2026-08-30 0:00:00,DCOR-dev/ckanext-dcor_theme,https://github.com/DCOR-dev/ckanext-dcor_theme,0,0,No releases,No releases,1,0,2,FALSE
2026-08-30 0:00:00,DEFRA/ckanext-defra,https://github.com/DEFRA/ckanext-defra,3,0,No releases,No releases,3,0,2,FALSE
2026-08-30 0:00:00,DEFRA/ckanext-defrareports,https://github.com/DEFRA/ckanext-defrareports,3,0,No releases,No releases,0,2,2,FALSE
2026-08-30 0:00:00,DanePubliczneGovPl/ckanext-danepubliczne,https://github.com/DanePubliczneGovPl/ckanext-danepubliczne,2,0,No releases,No releases,10,67,4,FALSE
2026-08-30 0:00:00,DataDotUG/ckanext-ddug,https://github.com/DataDotUG/ckanext-ddug,0,0,No releases,No releases,0,7,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-accessrequests,https://github.com/DataShades/ckanext-accessrequests,3,0,No releases,No releases,0,0,6,FALSE
2026-08-30 0:00:00,DataShades/ckanext-acl,https://github.com/DataShades/ckanext-acl,5,0,No releases,No releases,1,1,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-admin-panel,https://github.com/DataShades/ckanext-admin-panel,0,0,No releases,No releases,7,2,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-alias,https://github.com/DataShades/ckanext-alias,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-better-stats,https://github.com/DataShades/ckanext-better-stats,1,0,No releases,No releases,3,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-blocksmith,https://github.com/DataShades/ckanext-blocksmith,1,0,No releases,No releases,7,4,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-charts,https://github.com/DataShades/ckanext-charts,7,1,v1.9.0,2025-04-24,13,1,7,FALSE
2026-08-30 0:00:00,DataShades/ckanext-chatbot,https://github.com/DataShades/ckanext-chatbot,0,0,No releases,No releases,0,1,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-check-link,https://github.com/DataShades/ckanext-check-link,2,0,No releases,No releases,0,1,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-clamav,https://github.com/DataShades/ckanext-clamav,3,0,No releases,No releases,1,3,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-cloudconnector,https://github.com/DataShades/ckanext-cloudconnector,5,0,No releases,No releases,8,2,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-comments,https://github.com/DataShades/ckanext-comments,8,0,No releases,No releases,5,3,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-composite-search,https://github.com/DataShades/ckanext-composite-search,2,2,v0.4.2,2025-09-16,1,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-content,https://github.com/DataShades/ckanext-content,1,0,No releases,No releases,2,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-core-fix,https://github.com/DataShades/ckanext-core-fix,0,0,No releases,No releases,1,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-create_typed_package,https://github.com/DataShades/ckanext-create_typed_package,3,0,No releases,No releases,5,1,4,FALSE
2026-08-30 0:00:00,DataShades/ckanext-datavic-stats,https://github.com/DataShades/ckanext-datavic-stats,1,0,No releases,No releases,0,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-dimred,https://github.com/DataShades/ckanext-dimred,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-disable_related,https://github.com/DataShades/ckanext-disable_related,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-drupal-api,https://github.com/DataShades/ckanext-drupal-api,3,0,No releases,No releases,1,0,5,FALSE
2026-08-30 0:00:00,DataShades/ckanext-drupal-idp,https://github.com/DataShades/ckanext-drupal-idp,2,0,No releases,No releases,0,1,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-drupal_menu_sync,https://github.com/DataShades/ckanext-drupal_menu_sync,3,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-ds-stats,https://github.com/DataShades/ckanext-ds-stats,2,0,No releases,No releases,0,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-duo,https://github.com/DataShades/ckanext-duo,0,0,No releases,No releases,0,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-event-audit,https://github.com/DataShades/ckanext-event-audit,0,0,No releases,No releases,1,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-example_static,https://github.com/DataShades/ckanext-example_static,0,0,No releases,No releases,1,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-excelimport,https://github.com/DataShades/ckanext-excelimport,2,0,No releases,No releases,1,1,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-extend-search,https://github.com/DataShades/ckanext-extend-search,3,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-federated-index,https://github.com/DataShades/ckanext-federated-index,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-files,https://github.com/DataShades/ckanext-files,2,12,v1.3.2,2026-05-14,16,2,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-flakes,https://github.com/DataShades/ckanext-flakes,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-fpx,https://github.com/DataShades/ckanext-fpx,1,0,No releases,No releases,2,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-githubrepopreview,https://github.com/DataShades/ckanext-githubrepopreview,2,0,No releases,No releases,4,2,0,FALSE
2026-08-30 0:00:00,DataShades/ckanext-google_user,https://github.com/DataShades/ckanext-google_user,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-gpkg-view,https://github.com/DataShades/ckanext-gpkg-view,0,0,No releases,No releases,0,2,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-graphic-walker,https://github.com/DataShades/ckanext-graphic-walker,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-harvest-basket,https://github.com/DataShades/ckanext-harvest-basket,2,0,No releases,No releases,7,1,4,FALSE
2026-08-30 0:00:00,DataShades/ckanext-hierarchy_search,https://github.com/DataShades/ckanext-hierarchy_search,1,0,No releases,No releases,0,0,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-idb-theme,https://github.com/DataShades/ckanext-idb-theme,0,0,No releases,No releases,0,0,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-ingest,https://github.com/DataShades/ckanext-ingest,1,0,No releases,No releases,0,2,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-iso19115,https://github.com/DataShades/ckanext-iso19115,2,0,No releases,No releases,1,0,4,FALSE
2026-08-30 0:00:00,DataShades/ckanext-js-tweaks,https://github.com/DataShades/ckanext-js-tweaks,2,0,No releases,No releases,0,0,4,FALSE
2026-08-30 0:00:00,DataShades/ckanext-json-viewer,https://github.com/DataShades/ckanext-json-viewer,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-latex,https://github.com/DataShades/ckanext-latex,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-let-me-in,https://github.com/DataShades/ckanext-let-me-in,0,0,No releases,No releases,3,0,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-login-throttle,https://github.com/DataShades/ckanext-login-throttle,0,0,No releases,No releases,0,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-logs,https://github.com/DataShades/ckanext-logs,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-mailcraft,https://github.com/DataShades/ckanext-mailcraft,0,0,No releases,No releases,5,0,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-media,https://github.com/DataShades/ckanext-media,0,0,No releases,No releases,1,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-menu,https://github.com/DataShades/ckanext-menu,0,0,No releases,No releases,3,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-message,https://github.com/DataShades/ckanext-message,0,0,No releases,No releases,1,0,0,FALSE
2026-08-30 0:00:00,DataShades/ckanext-metaexport,https://github.com/DataShades/ckanext-metaexport,3,0,No releases,No releases,1,1,7,FALSE
2026-08-30 0:00:00,DataShades/ckanext-metatags,https://github.com/DataShades/ckanext-metatags,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-midnight-blue-theme,https://github.com/DataShades/ckanext-midnight-blue-theme,1,0,No releases,No releases,0,1,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-mlc-theme,https://github.com/DataShades/ckanext-mlc-theme,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-msal,https://github.com/DataShades/ckanext-msal,2,0,No releases,No releases,1,1,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-nswdesignsystem,https://github.com/DataShades/ckanext-nswdesignsystem,3,0,No releases,No releases,3,0,5,FALSE
2026-08-30 0:00:00,DataShades/ckanext-oidc-pkce,https://github.com/DataShades/ckanext-oidc-pkce,8,1,v0.4.1,2025-08-18,5,1,7,FALSE
2026-08-30 0:00:00,DataShades/ckanext-ondc,https://github.com/DataShades/ckanext-ondc,0,0,No releases,No releases,0,0,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-or_facet,https://github.com/DataShades/ckanext-or_facet,1,0,No releases,No releases,0,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-orcid,https://github.com/DataShades/ckanext-orcid,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-parquet,https://github.com/DataShades/ckanext-parquet,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-permissions,https://github.com/DataShades/ckanext-permissions,1,0,No releases,No releases,5,1,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-pygments,https://github.com/DataShades/ckanext-pygments,0,0,No releases,No releases,2,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-recaptcha,https://github.com/DataShades/ckanext-recaptcha,3,0,No releases,No releases,0,1,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-recommendation,https://github.com/DataShades/ckanext-recommendation,0,0,No releases,No releases,1,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-resource-docs,https://github.com/DataShades/ckanext-resource-docs,0,0,No releases,No releases,0,0,4,FALSE
2026-08-30 0:00:00,DataShades/ckanext-resource_indexer,https://github.com/DataShades/ckanext-resource_indexer,1,0,No releases,No releases,1,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-s3-exporter,https://github.com/DataShades/ckanext-s3-exporter,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-saml,https://github.com/DataShades/ckanext-saml,1,0,No releases,No releases,4,1,5,FALSE
2026-08-30 0:00:00,DataShades/ckanext-scientometrics,https://github.com/DataShades/ckanext-scientometrics,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-scss,https://github.com/DataShades/ckanext-scss,1,0,No releases,No releases,1,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-search-preset,https://github.com/DataShades/ckanext-search-preset,1,0,No releases,No releases,1,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-search-schema,https://github.com/DataShades/ckanext-search-schema,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-search-tweaks,https://github.com/DataShades/ckanext-search-tweaks,3,1,v0.2.6,2021-06-30,2,0,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-searchfed,https://github.com/DataShades/ckanext-searchfed,3,0,No releases,No releases,0,0,7,FALSE
2026-08-30 0:00:00,DataShades/ckanext-selfinfo,https://github.com/DataShades/ckanext-selfinfo,5,21,v2.0.3,2026-02-09,16,2,4,FALSE
2026-08-30 0:00:00,DataShades/ckanext-shopping-cart,https://github.com/DataShades/ckanext-shopping-cart,1,0,No releases,No releases,1,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-sk-demo,https://github.com/DataShades/ckanext-sk-demo,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-snap,https://github.com/DataShades/ckanext-snap,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-statsresources,https://github.com/DataShades/ckanext-statsresources,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-tables,https://github.com/DataShades/ckanext-tables,0,0,No releases,No releases,1,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-textcaptcha,https://github.com/DataShades/ckanext-textcaptcha,2,0,No releases,No releases,0,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-thumbnailer,https://github.com/DataShades/ckanext-thumbnailer,0,0,No releases,No releases,0,1,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-toolbelt,https://github.com/DataShades/ckanext-toolbelt,0,0,No releases,No releases,3,2,3,FALSE
2026-08-30 0:00:00,DataShades/ckanext-tour,https://github.com/DataShades/ckanext-tour,0,0,No releases,No releases,1,2,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-transmute,https://github.com/DataShades/ckanext-transmute,0,0,No releases,No releases,1,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-twitterview,https://github.com/DataShades/ckanext-twitterview,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-unfold,https://github.com/DataShades/ckanext-unfold,1,0,No releases,No releases,7,1,4,FALSE
2026-08-30 0:00:00,DataShades/ckanext-vip-portal,https://github.com/DataShades/ckanext-vip-portal,1,0,No releases,No releases,1,0,2,FALSE
2026-08-30 0:00:00,DataShades/ckanext-workflow,https://github.com/DataShades/ckanext-workflow,6,0,No releases,No releases,3,0,1,FALSE
2026-08-30 0:00:00,DataShades/ckanext-wysiwyg,https://github.com/DataShades/ckanext-wysiwyg,0,0,No releases,No releases,0,0,1,FALSE
2026-08-30 0:00:00,DataSpace-Mobility/ckanext-dataspace,https://github.com/DataSpace-Mobility/ckanext-dataspace,1,0,No releases,No releases,2,3,1,FALSE
2026-08-30 0:00:00,Dataninja/ckanext-designers_italia,https://github.com/Dataninja/ckanext-designers_italia,0,0,No releases,No releases,0,0,0,FALSE
2026-08-30 0:00:00,DetroitData/ckanext-detroit-data,https://github.com/DetroitData/ckanext-detroit-data,0,4,v1.1.0,2024-04-09,0,0,1,FALSE
2026-08-30 0:00:00,Development-Sergai/-ckanext-harvest,https://github.com/Development-Sergai/-ckanext-harvest,0,0,No releases,No releases,0,0,1,FALSE
