tstamp,repository_name,url,forks_count,total_releases,latest_release,release_date,stars,open_issues,contributors_count,discussions
2026-08-02 0:00:00,CodeForAfrica/ckanext-social,https://github.com/CodeForAfrica/ckanext-social,3,0,No releases,,0,3,4,FALSE
2026-08-02 0:00:00,CodeForAfrica/ckanext-socialite,https://github.com/CodeForAfrica/ckanext-socialite,5,0,No releases,,1,0,2,FALSE
2026-08-02 0:00:00,CodeandoMexico/ckanext-datamx_theme,https://github.com/CodeandoMexico/ckanext-datamx_theme,4,0,No releases,,4,6,5,FALSE
2026-08-02 0:00:00,CodeandoMexico/ckanext-openrefine,https://github.com/CodeandoMexico/ckanext-openrefine,3,0,No releases,,1,1,3,FALSE
2026-08-02 0:00:00,CodeandoMexico/ckanext-widgets,https://github.com/CodeandoMexico/ckanext-widgets,2,0,No releases,,0,6,1,FALSE
2026-08-02 0:00:00,ConocimientoAbierto/ckanext-evaluator,https://github.com/ConocimientoAbierto/ckanext-evaluator,0,0,No releases,,1,0,2,FALSE
2026-08-02 0:00:00,DCOR-dev/ckanext-dc_view,https://github.com/DCOR-dev/ckanext-dc_view,0,0,No releases,,2,2,2,FALSE
2026-08-02 0:00:00,DEFRA/ckanext-defra,https://github.com/DEFRA/ckanext-defra,3,0,No releases,,3,0,2,FALSE
2026-08-02 0:00:00,DEFRA/ckanext-defrareports,https://github.com/DEFRA/ckanext-defrareports,3,0,No releases,,0,2,2,FALSE
2026-08-02 0:00:00,DanePubliczneGovPl/ckanext-danepubliczne,https://github.com/DanePubliczneGovPl/ckanext-danepubliczne,2,0,No releases,,10,67,4,FALSE
2026-08-02 0:00:00,DataDotUG/ckanext-ddug,https://github.com/DataDotUG/ckanext-ddug,0,0,No releases,,0,7,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-accessrequests,https://github.com/DataShades/ckanext-accessrequests,3,0,No releases,,0,0,6,FALSE
2026-08-02 0:00:00,DataShades/ckanext-acl,https://github.com/DataShades/ckanext-acl,5,0,No releases,,1,1,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-admin-panel,https://github.com/DataShades/ckanext-admin-panel,0,0,No releases,,7,2,3,FALSE
2026-08-02 0:00:00,DataShades/ckanext-alias,https://github.com/DataShades/ckanext-alias,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-charts,https://github.com/DataShades/ckanext-charts,7,1,v1.9.0,2025-04-24 0:00:00,13,1,7,FALSE
2026-08-02 0:00:00,DataShades/ckanext-chatbot,https://github.com/DataShades/ckanext-chatbot,0,0,No releases,,0,1,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-check-link,https://github.com/DataShades/ckanext-check-link,2,0,No releases,,0,1,3,FALSE
2026-08-02 0:00:00,DataShades/ckanext-clamav,https://github.com/DataShades/ckanext-clamav,3,0,No releases,,1,3,3,FALSE
2026-08-02 0:00:00,DataShades/ckanext-cloudconnector,https://github.com/DataShades/ckanext-cloudconnector,5,0,No releases,,8,2,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-comments,https://github.com/DataShades/ckanext-comments,8,0,No releases,,5,3,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-composite-search,https://github.com/DataShades/ckanext-composite-search,2,2,v0.4.2,2025-09-16 0:00:00,1,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-content,https://github.com/DataShades/ckanext-content,1,0,No releases,,2,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-core-fix,https://github.com/DataShades/ckanext-core-fix,0,0,No releases,,1,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-create_typed_package,https://github.com/DataShades/ckanext-create_typed_package,3,0,No releases,,5,1,4,FALSE
2026-08-02 0:00:00,DataShades/ckanext-datavic-stats,https://github.com/DataShades/ckanext-datavic-stats,1,0,No releases,,0,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-disable_related,https://github.com/DataShades/ckanext-disable_related,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-drupal-api,https://github.com/DataShades/ckanext-drupal-api,3,0,No releases,,1,0,5,FALSE
2026-08-02 0:00:00,DataShades/ckanext-drupal-idp,https://github.com/DataShades/ckanext-drupal-idp,2,0,No releases,,0,1,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-drupal_menu_sync,https://github.com/DataShades/ckanext-drupal_menu_sync,3,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-ds-stats,https://github.com/DataShades/ckanext-ds-stats,2,0,No releases,,0,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-duo,https://github.com/DataShades/ckanext-duo,0,0,No releases,,0,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-event-audit,https://github.com/DataShades/ckanext-event-audit,0,0,No releases,,1,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-example_static,https://github.com/DataShades/ckanext-example_static,0,0,No releases,,1,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-excelimport,https://github.com/DataShades/ckanext-excelimport,2,0,No releases,,1,1,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-extend-search,https://github.com/DataShades/ckanext-extend-search,3,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-federated-index,https://github.com/DataShades/ckanext-federated-index,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-files,https://github.com/DataShades/ckanext-files,2,12,v1.3.2,2026-05-14 0:00:00,16,2,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-flakes,https://github.com/DataShades/ckanext-flakes,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-fpx,https://github.com/DataShades/ckanext-fpx,1,0,No releases,,2,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-githubrepopreview,https://github.com/DataShades/ckanext-githubrepopreview,2,0,No releases,,4,2,0,FALSE
2026-08-02 0:00:00,DataShades/ckanext-google_user,https://github.com/DataShades/ckanext-google_user,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-harvest-basket,https://github.com/DataShades/ckanext-harvest-basket,2,0,No releases,,7,1,4,FALSE
2026-08-02 0:00:00,DataShades/ckanext-hierarchy_search,https://github.com/DataShades/ckanext-hierarchy_search,1,0,No releases,,0,0,3,FALSE
2026-08-02 0:00:00,DataShades/ckanext-ingest,https://github.com/DataShades/ckanext-ingest,1,0,No releases,,0,2,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-iso19115,https://github.com/DataShades/ckanext-iso19115,2,0,No releases,,1,0,4,FALSE
2026-08-02 0:00:00,DataShades/ckanext-js-tweaks,https://github.com/DataShades/ckanext-js-tweaks,2,0,No releases,,0,0,4,FALSE
2026-08-02 0:00:00,DataShades/ckanext-latex,https://github.com/DataShades/ckanext-latex,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-let-me-in,https://github.com/DataShades/ckanext-let-me-in,0,0,No releases,,3,0,3,FALSE
2026-08-02 0:00:00,DataShades/ckanext-mailcraft,https://github.com/DataShades/ckanext-mailcraft,0,0,No releases,,5,0,3,FALSE
2026-08-02 0:00:00,DataShades/ckanext-menu,https://github.com/DataShades/ckanext-menu,0,0,No releases,,3,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-message,https://github.com/DataShades/ckanext-message,0,0,No releases,,1,0,0,FALSE
2026-08-02 0:00:00,DataShades/ckanext-metaexport,https://github.com/DataShades/ckanext-metaexport,3,0,No releases,,1,1,7,FALSE
2026-08-02 0:00:00,DataShades/ckanext-metatags,https://github.com/DataShades/ckanext-metatags,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-msal,https://github.com/DataShades/ckanext-msal,2,0,No releases,,1,1,3,FALSE
2026-08-02 0:00:00,DataShades/ckanext-nswdesignsystem,https://github.com/DataShades/ckanext-nswdesignsystem,3,0,No releases,,3,0,5,FALSE
2026-08-02 0:00:00,DataShades/ckanext-oidc-pkce,https://github.com/DataShades/ckanext-oidc-pkce,8,1,v0.4.1,2025-08-18 0:00:00,5,1,7,FALSE
2026-08-02 0:00:00,DataShades/ckanext-ondc,https://github.com/DataShades/ckanext-ondc,0,0,No releases,,0,0,3,FALSE
2026-08-02 0:00:00,DataShades/ckanext-or_facet,https://github.com/DataShades/ckanext-or_facet,1,0,No releases,,0,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-parquet,https://github.com/DataShades/ckanext-parquet,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-permissions,https://github.com/DataShades/ckanext-permissions,1,0,No releases,,5,1,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-pygments,https://github.com/DataShades/ckanext-pygments,0,0,No releases,,2,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-recaptcha,https://github.com/DataShades/ckanext-recaptcha,3,0,No releases,,0,1,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-resource_indexer,https://github.com/DataShades/ckanext-resource_indexer,1,0,No releases,,1,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-s3-exporter,https://github.com/DataShades/ckanext-s3-exporter,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-saml,https://github.com/DataShades/ckanext-saml,1,0,No releases,,4,1,5,FALSE
2026-08-02 0:00:00,DataShades/ckanext-scss,https://github.com/DataShades/ckanext-scss,1,0,No releases,,1,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-search-preset,https://github.com/DataShades/ckanext-search-preset,1,0,No releases,,1,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-search-schema,https://github.com/DataShades/ckanext-search-schema,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-search-tweaks,https://github.com/DataShades/ckanext-search-tweaks,3,1,v0.2.6,2021-06-30 0:00:00,2,0,3,FALSE
2026-08-02 0:00:00,DataShades/ckanext-searchfed,https://github.com/DataShades/ckanext-searchfed,3,0,No releases,,0,0,7,FALSE
2026-08-02 0:00:00,DataShades/ckanext-selfinfo,https://github.com/DataShades/ckanext-selfinfo,5,21,v2.0.3,2026-02-09 0:00:00,16,2,4,FALSE
2026-08-02 0:00:00,DataShades/ckanext-shopping-cart,https://github.com/DataShades/ckanext-shopping-cart,1,0,No releases,,1,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-sk-demo,https://github.com/DataShades/ckanext-sk-demo,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-snap,https://github.com/DataShades/ckanext-snap,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-statsresources,https://github.com/DataShades/ckanext-statsresources,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-textcaptcha,https://github.com/DataShades/ckanext-textcaptcha,2,0,No releases,,0,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-thumbnailer,https://github.com/DataShades/ckanext-thumbnailer,0,0,No releases,,0,1,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-toolbelt,https://github.com/DataShades/ckanext-toolbelt,0,0,No releases,,3,2,3,FALSE
2026-08-02 0:00:00,DataShades/ckanext-tour,https://github.com/DataShades/ckanext-tour,0,0,No releases,,1,2,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-transmute,https://github.com/DataShades/ckanext-transmute,0,0,No releases,,1,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-twitterview,https://github.com/DataShades/ckanext-twitterview,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-unfold,https://github.com/DataShades/ckanext-unfold,1,0,No releases,,7,1,4,FALSE
2026-08-02 0:00:00,DataShades/ckanext-vip-portal,https://github.com/DataShades/ckanext-vip-portal,1,0,No releases,,1,0,2,FALSE
2026-08-02 0:00:00,DataShades/ckanext-workflow,https://github.com/DataShades/ckanext-workflow,6,0,No releases,,2,0,1,FALSE
2026-08-02 0:00:00,DataShades/ckanext-wysiwyg,https://github.com/DataShades/ckanext-wysiwyg,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,DataSpace-Mobility/ckanext-dataspace,https://github.com/DataSpace-Mobility/ckanext-dataspace,1,0,No releases,,2,3,1,FALSE
2026-08-02 0:00:00,Drexel-UHC/ckanext-pagessearch,https://github.com/Drexel-UHC/ckanext-pagessearch,0,1,1.0.0,2023-06-01 0:00:00,0,0,1,FALSE
2026-08-02 0:00:00,EUDAT-B2FIND/ckanext-b2find,https://github.com/EUDAT-B2FIND/ckanext-b2find,4,6,v3.1.0,2025-06-30 0:00:00,5,1,6,FALSE
2026-08-02 0:00:00,EUDAT-B2FIND/ckanext-datesearch,https://github.com/EUDAT-B2FIND/ckanext-datesearch,12,0,No releases,,5,1,2,FALSE
2026-08-02 0:00:00,EUDAT-B2FIND/ckanext-oaipmh-server,https://github.com/EUDAT-B2FIND/ckanext-oaipmh-server,5,1,v1.0.0,2025-06-30 0:00:00,3,1,13,FALSE
2026-08-02 0:00:00,EUDAT-B2FIND/ckanext-timeline,https://github.com/EUDAT-B2FIND/ckanext-timeline,4,0,No releases,,1,0,3,FALSE
2026-08-02 0:00:00,Edouard-Legoupil/ckanext-unhcr,https://github.com/Edouard-Legoupil/ckanext-unhcr,5,0,No releases,,1,0,4,FALSE
2026-08-02 0:00:00,ElixirTeSS/ckanext-tess,https://github.com/ElixirTeSS/ckanext-tess,0,0,No releases,,1,0,3,FALSE
2026-08-02 0:00:00,ElixirTeSS/ckanext-tessrelations,https://github.com/ElixirTeSS/ckanext-tessrelations,0,0,No releases,,0,0,2,FALSE
2026-08-02 0:00:00,Engerrs/ckanext-spatialingestor,https://github.com/Engerrs/ckanext-spatialingestor,1,0,No releases,,0,0,0,FALSE
2026-08-02 0:00:00,EnviDat/ckanext-composite,https://github.com/EnviDat/ckanext-composite,19,0,No releases,,5,2,7,FALSE
2026-08-02 0:00:00,EnviDat/ckanext-envidat_schema,https://github.com/EnviDat/ckanext-envidat_schema,1,0,No releases,,3,0,1,FALSE
2026-08-02 0:00:00,EnviDat/ckanext-envidat_theme,https://github.com/EnviDat/ckanext-envidat_theme,0,0,No releases,,4,0,4,FALSE
2026-08-02 0:00:00,EnviDat/ckanext-package_converter,https://github.com/EnviDat/ckanext-package_converter,1,1,v1.0.0,2017-07-14 0:00:00,2,0,3,FALSE
2026-08-02 0:00:00,EnviDat/ckanext-passwordless,https://github.com/EnviDat/ckanext-passwordless,0,0,No releases,,2,0,2,FALSE
2026-08-02 0:00:00,EnviDat/ckanext-passwordless_api,https://github.com/EnviDat/ckanext-passwordless_api,0,0,No releases,,2,0,2,FALSE
2026-08-02 0:00:00,EnviDat/ckanext-restricted,https://github.com/EnviDat/ckanext-restricted,27,2,0.0.4,2017-09-05 0:00:00,8,5,6,FALSE
2026-08-02 0:00:00,GSA/ckanext-collections,https://github.com/GSA/ckanext-collections,0,0,No releases,,0,0,0,FALSE
2026-08-02 0:00:00,GSA/ckanext-datagovcatalog,https://github.com/GSA/ckanext-datagovcatalog,4,0,No releases,,0,3,9,FALSE
2026-08-02 0:00:00,GSA/ckanext-datagovtheme,https://github.com/GSA/ckanext-datagovtheme,26,0,No releases,,22,5,24,FALSE
2026-08-02 0:00:00,GSA/ckanext-dcat_usmetadata,https://github.com/GSA/ckanext-dcat_usmetadata,8,0,No releases,,5,29,20,FALSE
2026-08-02 0:00:00,GSA/ckanext-extlink,https://github.com/GSA/ckanext-extlink,4,0,No releases,,3,0,1,FALSE
2026-08-02 0:00:00,GSA/ckanext-geodatagov,https://github.com/GSA/ckanext-geodatagov,47,0,No releases,,42,18,29,FALSE
2026-08-02 0:00:00,GSA/ckanext-googleanalyticsbasic,https://github.com/GSA/ckanext-googleanalyticsbasic,4,1,Release1.27,2015-03-16 0:00:00,1,0,8,FALSE
2026-08-02 0:00:00,GSA/ckanext-metrics_dashboard,https://github.com/GSA/ckanext-metrics_dashboard,3,0,No releases,,1,0,6,FALSE
2026-08-02 0:00:00,GSA/ckanext-react_usmetadata,https://github.com/GSA/ckanext-react_usmetadata,3,0,No releases,,0,1,1,FALSE
2026-08-02 0:00:00,GSA/ckanext-saml2,https://github.com/GSA/ckanext-saml2,34,0,No releases,,2,6,13,FALSE
2026-08-02 0:00:00,GSA/ckanext-usmetadata,https://github.com/GSA/ckanext-usmetadata,25,7,Release1.30,2015-06-16 0:00:00,28,1,17,FALSE
2026-08-02 0:00:00,GeoinformationSystems/ckanext-klimakonform,https://github.com/GeoinformationSystems/ckanext-klimakonform,1,0,No releases,,0,0,3,FALSE
2026-08-02 0:00:00,GovDataOfficial/ckanext-dcatde,https://github.com/GovDataOfficial/ckanext-dcatde,11,53,6.11.1,2026-03-25 0:00:00,10,6,6,FALSE
2026-08-02 0:00:00,GovDataOfficial/ckanext-searchindexhook,https://github.com/GovDataOfficial/ckanext-searchindexhook,0,18,6.7.0,2024-03-25 0:00:00,1,0,3,FALSE
2026-08-02 0:00:00,HELIX-GR/ckanext-helixtheme,https://github.com/HELIX-GR/ckanext-helixtheme,0,0,No releases,,0,0,2,FALSE
2026-08-02 0:00:00,HHS/ckanext-datajson,https://github.com/HHS/ckanext-datajson,80,1,v0.1,2014-11-14 0:00:00,20,7,6,FALSE
2026-08-02 0:00:00,Helsingin-kaupungin-tietokeskus/ckanext-hrifi,https://github.com/Helsingin-kaupungin-tietokeskus/ckanext-hrifi,2,0,No releases,,4,0,0,FALSE
2026-08-02 0:00:00,Helsingin-kaupungin-tietokeskus/ckanext-multiedit,https://github.com/Helsingin-kaupungin-tietokeskus/ckanext-multiedit,3,0,No releases,,1,1,0,FALSE
2026-08-02 0:00:00,Honlan/ckanext-mytheme,https://github.com/Honlan/ckanext-mytheme,0,0,No releases,,1,0,1,FALSE
2026-08-02 0:00:00,IATI/ckanext-iati,https://github.com/IATI/ckanext-iati,6,6,v1.1.9,2018-03-26 0:00:00,10,53,35,FALSE
2026-08-02 0:00:00,JVickery-TBS/ckanext-development,https://github.com/JVickery-TBS/ckanext-development,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,JoNoteJoMaMa/ckanext-statscharts,https://github.com/JoNoteJoMaMa/ckanext-statscharts,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,L-Har/ckanext-wms,https://github.com/L-Har/ckanext-wms,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,LeeDongHoon/ckanextcustomfields,https://github.com/LeeDongHoon/ckanextcustomfields,0,0,No releases,,0,0,0,FALSE
2026-08-02 0:00:00,MandanaMoshref/ckanext-userautoaddgroup,https://github.com/MandanaMoshref/ckanext-userautoaddgroup,1,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,MartinHowitt/ckanext-gdl,https://github.com/MartinHowitt/ckanext-gdl,0,0,No releases,,0,0,0,FALSE
2026-08-02 0:00:00,Mat-O-Lab/ckanext-chat,https://github.com/Mat-O-Lab/ckanext-chat,3,8,v0.2.0,2026-07-29 0:00:00,13,1,1,FALSE
2026-08-02 0:00:00,Mat-O-Lab/ckanext-csvtocsvw,https://github.com/Mat-O-Lab/ckanext-csvtocsvw,0,4,v1.0.4,2026-03-19 0:00:00,1,1,1,FALSE
2026-08-02 0:00:00,Mat-O-Lab/ckanext-csvwmapandtransform,https://github.com/Mat-O-Lab/ckanext-csvwmapandtransform,1,5,v1.1.0,2026-06-24 0:00:00,1,0,1,FALSE
2026-08-02 0:00:00,Mazen-B/ckanext-gitimport,https://github.com/Mazen-B/ckanext-gitimport,1,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,MrMedAli/ckanext-long,https://github.com/MrMedAli/ckanext-long,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,N-Krenn/ckanext-linkorgs,https://github.com/N-Krenn/ckanext-linkorgs,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,Nateem/ckanext-reqform,https://github.com/Nateem/ckanext-reqform,0,0,No releases,,0,0,1,FALSE
2026-08-02 0:00:00,NaturalHistoryMuseum/ckanext-attribution,https://github.com/NaturalHistoryMuseum/ckanext-attribution,0,25,v1.2.14,2025-06-09 0:00:00,0,7,3,FALSE
2026-08-02 0:00:00,NaturalHistoryMuseum/ckanext-ckanpackager,https://github.com/NaturalHistoryMuseum/ckanext-ckanpackager,3,23,v3.0.0,2023-07-18 0:00:00,6,0,5,FALSE
2026-08-02 0:00:00,NaturalHistoryMuseum/ckanext-contact,https://github.com/NaturalHistoryMuseum/ckanext-contact,24,20,v2.4.4,2025-06-09 0:00:00,5,4,5,FALSE
2026-08-02 0:00:00,NaturalHistoryMuseum/ckanext-datasolr,https://github.com/NaturalHistoryMuseum/ckanext-datasolr,1,6,v1.0.5,2018-02-28 0:00:00,6,0,4,FALSE
2026-08-02 0:00:00,NaturalHistoryMuseum/ckanext-dataspatial,https://github.com/NaturalHistoryMuseum/ckanext-dataspatial,2,1,v0.0.1,2017-09-21 0:00:00,8,1,3,FALSE
2026-08-02 0:00:00,NaturalHistoryMuseum/ckanext-dev,https://github.com/NaturalHistoryMuseum/ckanext-dev,1,0,No releases,,4,0,3,FALSE
2026-08-02 0:00:00,NaturalHistoryMuseum/ckanext-doi,https://github.com/NaturalHistoryMuseum/ckanext-doi,20,34,v4.0.4,2025-09-22 0:00:00,27,13,9,FALSE
2026-08-02 0:00:00,NaturalHistoryMuseum/ckanext-gallery,https://github.com/NaturalHistoryMuseum/ckanext-gallery,4,24,v3.0.7,2026-04-08 0:00:00,4,1,7,FALSE
2026-08-02 0:00:00,NaturalHistoryMuseum/ckanext-gbif,https://github.com/NaturalHistoryMuseum/ckanext-gbif,1,19,v2.1.12,2025-06-09 0:00:00,4,0,5,FALSE
